,I1_low_value,I2_low_value,Vgrid,Igrid,local_vgrid,local_igrid,duty_cycle,duty_cycle_1,duty_cycle_2,Vdc,Vd_ref,Vd_in,Vq_in,Id_in,Vd_out,omega,state
574,2.269589900970459,-1.7373590469360352,17.0472354888916,2.269589900970459,10.861167907714844,1.0861167907714844,0.802358865737915,0.802358865737915,0.19764113426208496,29.773727416992188,12.0,12.590982437133789,-4.888358116149902,1.8542919158935547,42.0,314.1592712402344,1.0
575,2.077894687652588,-1.5473041534423828,15.957983016967773,2.077894687652588,11.016063690185547,1.1016063690185547,0.7793864011764526,0.7793864011764526,0.22061359882354736,29.773881912231445,12.0,12.591852188110352,-4.531988143920898,1.854453206062317,42.0,314.1592712402344,1.0
576,1.9409695863723755,-1.3361321687698364,14.962760925292969,1.9409695863723755,11.160053253173828,1.116005301475525,0.7561900615692139,0.7561900615692139,0.24380993843078613,29.77415657043457,12.0,12.59278392791748,-4.280396938323975,1.8546205759048462,42.0,314.1592712402344,1.0
577,1.6808120012283325,-1.1144015789031982,13.337769508361816,1.6808120012283325,11.293177604675293,1.1293177604675293,0.7331132888793945,0.7331132888793945,0.26688671112060547,29.774160385131836,12.0,12.593870162963867,-3.7277424335479736,1.8548120260238647,42.0,314.1592712402344,1.0
578,1.60322105884552,-0.9824191331863403,12.340177536010742,1.60322105884552,11.414917945861816,1.1414917707443237,0.7096911668777466,0.7096911668777466,0.2903088331222534,29.774343490600586,12.0,12.595006942749023,-3.562204599380493,1.8549987077713013,42.0,314.1592712402344,1.0
579,1.3750126361846924,-0.8873917460441589,10.529496192932129,1.3750126361846924,11.525726318359375,1.1525726318359375,0.6862890124320984,0.6862890124320984,0.3137109875679016,29.77470588684082,12.0,12.596315383911133,-3.0645484924316406,1.855203628540039,42.0,314.1592712402344,1.0
580,1.1559324264526367,-0.60230952501297,9.127334594726562,1.1559324264526367,11.624757766723633,1.162475824356079,0.6628830432891846,0.6628830432891846,0.33711695671081543,29.774917602539062,12.0,12.597723960876465,-2.8082921504974365,1.8554242849349976,42.0,314.1592712402344,1.0
581,0.9733656644821167,-0.5020028352737427,8.40274715423584,0.9733656644821167,11.712629318237305,1.1712629795074463,0.6393836736679077,0.6393836736679077,0.3606163263320923,29.775070190429688,12.0,12.599122047424316,-2.8323981761932373,1.8556543588638306,42.0,314.1592712402344,1.0
582,0.7314646244049072,-0.1535690575838089,6.502775192260742,0.7314646244049072,11.788744926452637,1.1788744926452637,0.6159087419509888,0.6159087419509888,0.38409125804901123,29.775432586669922,12.0,12.600691795349121,-2.505241632461548,1.8559024333953857,42.0,314.1592712402344,1.0
583,0.6264887452125549,-0.0902174636721611,5.328579902648926,0.6264887452125549,11.853330612182617,1.185333013534546,0.5922682285308838,0.5922682285308838,0.4077317714691162,29.775554656982422,12.0,12.602311134338379,-2.427631378173828,1.8561460971832275,42.0,314.1592712402344,1.0
584,0.39371606707572937,-0.01630726456642151,3.969087600708008,0.39371606707572937,11.906234741210938,1.1906235218048096,0.5686231851577759,0.5686231851577759,0.4313768148422241,29.77588653564453,12.0,12.60400390625,-2.3331079483032227,1.8564056158065796,42.0,314.1592712402344,1.0
585,0.2841759920120239,0.13679242134094238,3.155209541320801,0.2841759920120239,11.947278022766113,1.1947277784347534,0.5448755621910095,0.5448755621910095,0.4551244378089905,29.776338577270508,12.0,12.605681419372559,-2.3478012084960938,1.8566604852676392,42.0,314.1592712402344,1.0
586,0.21571344137191772,0.31628862023353577,1.8458919525146484,0.21571344137191772,11.976760864257812,1.1976760625839233,0.5210408568382263,0.5210408568382263,0.4789591431617737,29.776548385620117,12.0,12.607421875,-2.30847430229187,1.85690438747406,42.0,314.1592712402344,1.0
587,0.09704503417015076,0.47994691133499146,1.1659488677978516,0.09704503417015076,11.994099617004395,1.1994099617004395,0.4971749782562256,0.4971749782562256,0.5028250217437744,29.77684783935547,12.0,12.609121322631836,-2.320939779281616,1.8571457862854004,42.0,314.1592712402344,1.0
588,0.055967506021261215,0.41659530997276306,0.17072677612304688,0.055967506021261215,11.999951362609863,1.1999951601028442,0.47330886125564575,0.47330886125564575,0.5266911387443542,29.777236938476562,12.0,12.610831260681152,-2.320835828781128,1.8573724031448364,42.0,314.1592712402344,1.0
589,-0.1494201421737671,0.6488845348358154,-0.46338653564453125,-0.1494201421737671,11.993612289428711,1.1993612051010132,0.4494500756263733,0.4494500756263733,0.5505499243736267,29.777328491210938,12.0,12.612492561340332,-2.305427312850952,1.857611060142517,42.0,314.1592712402344,1.0
590,-0.2863452434539795,0.7703083753585815,-1.2760791778564453,-0.2863452434539795,11.975688934326172,1.1975688934326172,0.42564404010772705,0.42564404010772705,0.574355959892273,29.777538299560547,12.0,12.614136695861816,-2.294450521469116,1.857850193977356,42.0,314.1592712402344,1.0
591,-0.46434783935546875,0.9075701832771301,-2.995889663696289,-0.46434783935546875,11.945816993713379,1.1945817470550537,0.4018784463405609,0.4018784463405609,0.5981215238571167,29.77777862548828,12.0,12.6159086227417,-2.415682077407837,1.8580963611602783,42.0,314.1592712402344,1.0
592,-0.6195296049118042,0.9709218144416809,-3.492908477783203,-0.6195296049118042,11.904191970825195,1.1904191970825195,0.3782047629356384,0.3782047629356384,0.6217952370643616,29.778078079223633,12.0,12.617608070373535,-2.3238446712493896,1.858345627784729,42.0,314.1592712402344,1.0
593,-0.9892273545265198,1.2929590940475464,-4.806177139282227,-0.9892273545265198,11.850902557373047,1.1850903034210205,0.3543727397918701,0.3543727397918701,0.6456272602081299,29.778316497802734,12.0,12.619367599487305,-2.4194157123565674,1.8586316108703613,42.0,314.1592712402344,1.0
594,-1.075946569442749,1.435500144958496,-5.846437454223633,-1.075946569442749,11.78573989868164,1.1785739660263062,0.3307913541793823,0.3307913541793823,0.6692086458206177,29.778675079345703,12.0,12.621142387390137,-2.447232723236084,1.8589081764221191,42.0,314.1592712402344,1.0
595,-1.2676417827606201,1.667789340019226,-7.516864776611328,-1.2676417827606201,11.70924186706543,1.170924186706543,0.3073106110095978,0.3073106110095978,0.6926894187927246,29.778823852539062,12.0,12.623027801513672,-2.6984941959381104,1.859192132949829,42.0,314.1592712402344,1.0
596,-1.4821577072143555,1.8631234169006348,-9.103529930114746,-1.4821577072143555,11.620800971984863,1.1620800495147705,0.2838994860649109,0.2838994860649109,0.7161005139350891,29.77912139892578,12.0,12.625007629394531,-2.939173460006714,1.8594868183135986,42.0,314.1592712402344,1.0
597,-1.6008261442184448,1.9898266792297363,-10.234663009643555,-1.6008261442184448,11.52122974395752,1.152122974395752,0.26080137491226196,0.26080137491226196,0.739198625087738,29.779359817504883,12.0,12.627006530761719,-2.995262861251831,1.8597769737243652,42.0,314.1592712402344,1.0
